Instance,k,Population,Fitness,Time,Initialization
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,150,45,143.42,79.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,150,45,131.13,84.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,1,200,29,212.81,115.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,150,40,291.34,177.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,150,44,141.83,78.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,150,38,288.13,138.58
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,1,200,29,225.77,114.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,50,40,243.67,78.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,150,40,305.32,178.35
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,150,44,145.07,81.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,50,25,17.38,12.05
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,1,200,39,437.51,263.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,150,40,312.98,179.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,50,25,22.93,11.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,50,25,17.77,11.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,50,25,17.89,11.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,150,40,319.5,182.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,1,200,29,230.95,122.28
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,1,200,29,244.04,123.94
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,50,25,27.99,11.71
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,1,200,28,232.15,117.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,100,31,90.68,52.49
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,200,44,155.09,106.59
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,100,31,89.8,55.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,100,31,92.28,52.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,100,31,89.63,56.09
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,150,40,350.46,181.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,100,31,95.84,57.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,100,25,34.21,22.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,100,25,35.56,22.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,100,25,37.71,22.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,100,25,36.93,23.63
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,100,25,37.05,24.84
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,200,44,182.82,109.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,200,40,298.23,187.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,50,45,93.14,56.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,200,39,319.75,184.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,200,44,189.55,104.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,50,43,98.3,56.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,200,39,324.67,176.93
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,150,25,51.05,34.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,150,25,53.64,32.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,50,42,109.76,57.37
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,100,44,176.75,113.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,150,25,46.75,34.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,100,44,173.31,118.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,200,44,210.9,101.55
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,50,43,115.95,56.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,100,44,185.2,108.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,1,200,44,214.59,110.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,150,25,60.84,36.03
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,100,44,184.08,114.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,50,42,126.5,54.3
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,100,44,186.92,114.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,150,25,62.3,35.45
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,200,38,342.91,187.46
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,150,31,135.12,78.16
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,150,31,137.44,81.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,150,31,134.25,86.49
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,150,31,137.06,85.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,50,36,57.09,35.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,50,36,65.45,36.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,50,33,26.75,17.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,200,25,71.08,47.34
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,50,34,30.48,18.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,100,42,301.84,146.82
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,200,25,74.55,44.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,50,36,60.75,39.39
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,150,31,139.86,85.55
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,50,34,28.78,16.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,50,36,69.35,38.63
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,50,33,35.53,16.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,200,25,76.25,46.0
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,200,25,76.2,47.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,1,200,38,376.52,187.59
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,50,36,76.65,37.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,1,200,25,79.26,46.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,50,33,38.96,18.18
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,100,41,330.1,150.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,100,40,340.96,149.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,100,39,328.25,153.09
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,200,40,413.88,234.86
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,200,40,428.28,236.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,200,40,425.73,242.06
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,200,40,419.76,253.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,100,40,359.23,147.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,200,31,175.83,101.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,200,31,172.15,107.42
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,100,33,57.82,37.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,100,33,62.77,35.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,200,31,175.97,113.19
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,100,33,64.39,37.71
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,100,32,67.9,35.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,200,31,187.62,108.33
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,150,44,239.06,167.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,1,200,31,192.19,107.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,100,32,72.26,37.34
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,100,36,98.48,72.47
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,100,36,105.16,72.53
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,150,45,236.94,181.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,100,37,108.16,72.99
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,100,42,181.27,110.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,1,200,40,437.19,254.74
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,100,36,111.24,73.57
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,100,36,105.96,70.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,100,43,191.43,116.25
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,100,42,187.44,110.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,150,44,266.35,172.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,100,42,211.24,113.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,150,32,94.88,51.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,150,32,94.0,53.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,150,32,92.89,52.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,150,32,103.17,53.93
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,150,44,273.57,177.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,150,33,110.25,54.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,150,44,287.58,177.57
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,100,42,209.58,116.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,200,32,119.25,70.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,150,36,139.25,111.41
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,200,32,122.26,72.2
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,150,36,157.3,102.13
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,200,32,131.4,73.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,200,32,136.76,69.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,150,40,421.65,226.65
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,150,36,162.29,106.14
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,1,200,32,147.64,74.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,150,36,159.41,106.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,150,36,173.31,114.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,150,40,466.74,219.16
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,200,44,329.43,218.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,150,41,468.8,223.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,150,42,274.89,164.25
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,200,44,340.92,231.13
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,200,44,356.64,229.99
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,150,42,287.96,163.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,200,44,371.72,227.74
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,200,36,202.56,140.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,150,40,520.61,228.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,200,36,220.88,140.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,150,42,316.3,167.2
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,200,36,219.24,134.84
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,150,42,327.28,161.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,150,42,310.39,179.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,200,36,235.45,148.31
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,1,200,36,240.08,148.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,1,200,44,403.37,238.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,150,40,580.01,227.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,200,42,410.11,222.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,200,43,422.0,223.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,200,42,436.38,224.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,200,43,427.48,223.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,200,41,642.66,286.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,200,39,654.12,301.73
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,1,200,42,451.96,226.17
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,200,41,666.36,291.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,200,40,749.69,294.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,1,200,40,769.02,299.46
